Brand,Competitor,MRO id,Part Number,MRO Price,New Price,Date Scraped,Old Price,Previous Date,Percentage Change
Baldor,sqone,24434,EM3769T-8,873.87,847.47,2013-11-18,1407.12,2013-11-03,-39.77 %
Baldor,sqone,24438,VEJMM3311T,608.80,823.62,2013-11-18,1367.52,2013-11-03,-39.77 %
Baldor,sqone,24445,M7019,905.02,877.68,2013-11-18,912.56,2013-10-20,-03.82 %
Baldor,sqone,24453,CBM3554T,841.08,815.67,2013-11-18,847.44,2013-10-20,-03.75 %
Baldor,sqone,24458,L3708TM,815.94,791.29,2013-11-18,831.26,2013-11-03,-04.81 %
Baldor,sqone,24459,M3709T-50,815.94,791.29,2013-11-18,1313.84,2013-11-03,-39.77 %
Baldor,sqone,24464,CL3608TM,809.93,785.46,2013-11-18,825.03,2013-11-03,-04.80 %
Baldor,sqone,24468,FDL3612TM,808.29,783.87,2013-11-18,824.14,2013-11-03,-04.89 %
Baldor,sqone,24472,M3709,784.79,791.29,2013-11-18,1313.84,2013-11-03,-39.77 %
Baldor,sqone,24474,CL5031T,806.65,1313.64,2013-11-18,822.36,2013-11-03,+59.74 %
Baldor,sqone,24486,EM3714T,713.69,793.41,2013-11-18,1317.36,2013-11-03,-39.77 %
Baldor,sqone,24488,EM3770T-5,821.95,614.80,2013-11-18,1020.80,2013-11-03,-39.77 %
Baldor,sqone,24489,EM3770T-8,842.17,816.73,2013-11-18,1356.08,2013-11-03,-39.77 %
Baldor,sqone,24490,L1508T-50,799.00,774.86,2013-11-18,814.35,2013-11-03,-04.85 %
Baldor,sqone,24491,L3708T-50,799.00,774.86,2013-11-18,814.35,2013-11-03,-04.85 %
Baldor,sqone,24495,VJMM3714T,576.20,833.69,2013-11-18,1384.24,2013-11-03,-39.77 %
Baldor,sqone,24496,VJMM3714T-5,859.66,833.69,2013-11-18,1384.24,2013-11-03,-39.77 %
Baldor,sqone,24499,EM3714T-5,713.69,793.41,2013-11-18,1317.36,2013-11-03,-39.77 %
Baldor,sqone,24503,UCLE7510,794.08,923.26,2013-11-18,970.99,2013-11-03,-04.92 %
Baldor,sqone,24505,CSSEWDM3554T,860.21,834.22,2013-11-18,1385.12,2013-10-20,-39.77 %
Baldor,sqone,24509,VBM3554,815.94,791.29,2013-11-18,821.92,2013-10-20,-03.73 %
Baldor,sqone,24510,VBM3554T,815.94,791.29,2013-11-18,821.92,2013-10-20,-03.73 %
Baldor,sqone,24518,JMM3714T,570.58,824.68,2013-11-18,1369.28,2013-11-03,-39.77 %
Baldor,sqone,24519,JMM3714T-5,850.37,824.68,2013-11-18,1369.28,2013-11-03,-39.77 %
Baldor,sqone,24520,JPM3714T,570.58,824.68,2013-11-18,1369.28,2013-11-03,-39.77 %
Baldor,sqone,24526,CSSEWDM3554,852.01,826.27,2013-11-18,1371.92,2013-10-20,-39.77 %
Baldor,sqone,24528,EM7134T-C,807.74,783.34,2013-11-18,1300.64,2013-10-20,-39.77 %
Baldor,sqone,24532,CL3612TM,783.70,760.02,2013-11-18,798.33,2013-11-03,-04.80 %
Baldor,sqone,24533,EJMM3709T,566.37,781.22,2013-11-18,1297.12,2013-11-03,-39.77 %
Baldor,sqone,24541,BM3554,802.83,778.57,2013-11-18,808.72,2013-10-20,-03.73 %
Baldor,sqone,24543,BM3554T,802.83,778.57,2013-11-18,1292.72,2013-10-20,-39.77 %
Baldor,sqone,24544,VSSEWDM3554T,823.59,798.71,2013-11-18,829.84,2013-10-20,-03.75 %
Baldor,sqone,24548,EFM3313T,798.45,774.33,2013-11-18,1285.68,2013-11-03,-39.77 %
Baldor,sqone,24549,EFM3313T-8,817.58,792.88,2013-11-18,1316.48,2013-11-03,-39.77 %
Baldor,sqone,24555,FDL3610M,788.62,764.79,2013-11-18,803.67,2013-11-03,-04.84 %
Baldor,sqone,24560,VM3709T,834.52,809.31,2013-11-18,1343.76,2013-11-03,-39.77 %
Baldor,sqone,24561,VM3709T-5,834.52,809.31,2013-11-18,1343.76,2013-11-03,-39.77 %
Baldor,sqone,24563,VSSEWDM3554,815.94,791.29,2013-11-18,821.92,2013-10-20,-03.73 %
Baldor,sqone,24570,WCM3714T,557.99,806.66,2013-11-18,1339.36,2013-11-03,-39.77 %
Baldor,sqone,24574,FDL3610TM,769.49,746.24,2013-11-18,784.09,2013-11-03,-04.83 %
Baldor,sqone,24578,WCL1409T,555.88,745.71,2013-11-18,783.20,2013-11-03,-04.79 %
Baldor,sqone,24580,L5031T,767.30,1249.56,2013-11-18,782.31,2013-11-03,+59.73 %
Baldor,sqone,24584,JML1409T,551.65,738.82,2013-11-18,776.97,2013-11-03,-04.91 %
Baldor,sqone,24585,JPL1409T,551.65,738.82,2013-11-18,776.97,2013-11-03,-04.91 %
Baldor,sqone,24586,UCCE759,761.84,738.82,2013-11-18,776.97,2013-11-03,-04.91 %
Baldor,sqone,24596,JML3608T,546.06,730.87,2013-11-18,768.07,2013-11-03,-04.84 %
Baldor,sqone,24597,L1510T,753.64,730.87,2013-11-18,768.07,2013-11-03,-04.84 %
Baldor,sqone,24603,L1407,765.66,1246.89,2013-11-18,780.53,2013-11-03,+59.75 %
Baldor,sqone,24604,UCL710,752.00,729.28,2013-11-18,766.29,2013-11-03,-04.83 %
Baldor,sqone,24605,CSSWDM3554,793.53,769.56,2013-11-18,1277.76,2013-10-20,-39.77 %
Baldor,sqone,24611,CL3619TM,747.63,725.04,2013-11-18,761.84,2013-11-03,-04.83 %
Baldor,sqone,24619,VL3609T,746.53,723.98,2013-11-18,760.95,2013-11-03,-04.86 %
Baldor,sqone,24633,EL3609T,759.65,736.70,2013-11-18,774.30,2013-11-03,-04.86 %
Baldor,sqone,24636,VSSWDM3554T,839.99,814.61,2013-11-18,846.56,2013-10-20,-03.77 %
Baldor,sqone,24639,UCLE570,734.51,679.99,2013-11-18,714.67,2013-11-03,-04.85 %
Baldor,sqone,24647,L3612TM,731.78,709.67,2013-11-18,745.82,2013-11-03,-04.85 %
